Herptile,Mammal,Fruit,Nectar,Fish,Woody,Other,Animal,Plant,Herbaceous,Vertebrate,Invertebrate,Leaf,Seed,Bird,trophic_level,activity_cycle,freshwater,marine,terrestrial_non-volant,terrestrial_volant,habitat_breadth_n,Activity.Nocturnal,Activity.Crepuscular,BodyMass.SpecLevel,Activity.Diurnal,scientific,Order,Family,Genus,DerekDietClassification90InsVertivoreSorting,foraging_stratum,biogeographical_realm,Species,adult_mass_g,dphy_invertebrate,dphy_vertebrate,dphy_plant,adult_body_mass_g,Diet.VertTerrestrial,Diet.VertAll,Diet.AnimalsAll,Diet.PlantHighSugar,Diet.PlantLowSugar,Diet.Vunk,Diet.Seed,BodyMass.Value,Diet.Vect,Diet.Scav,Diet.Nect,Diet.PlantO,Diet.Vend,Diet.Inv,Diet.Fruit,Diet.Vfish,Diet.PlantAll
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Anisomys imitator,RODENTIA,MURIDAE,Anisomys,,S,Australasian,imitator,510.5,0.0,0.0,100.0,510.5,0.0,0.0,0.0,60.0,40.0,0.0,0.0,510.5,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,Anonymomys mindorensis,RODENTIA,MURIDAE,Anonymomys,,Ar,Indomalayan,mindorensis,56.21,43.0,0.0,57.0,56.21,0.0,0.0,10.0,10.0,80.0,0.0,20.0,76.5,0.0,0.0,0.0,60.0,0.0,10.0,10.0,0.0,90.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,Apodemus epimelas,RODENTIA,MURIDAE,Apodemus,,G,Palearctic,epimelas,42.3,20.0,0.0,80.0,42.3,0.0,0.0,20.0,20.0,60.0,0.0,20.0,28.07,0.0,0.0,0.0,40.0,0.0,20.0,20.0,0.0,80.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,Apodemus mystacinus,RODENTIA,MURIDAE,Apodemus,,G,Palearctic,mystacinus,42.3,20.0,0.0,80.0,42.3,0.0,0.0,20.0,20.0,60.0,0.0,20.0,45.6,0.0,0.0,0.0,40.0,0.0,20.0,20.0,0.0,80.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,Apodemus agrarius,RODENTIA,MURIDAE,Apodemus,,G,"Indomalayan, Palearctic",agrarius,21.2,20.0,0.0,80.0,21.2,0.0,0.0,20.0,20.0,60.0,0.0,20.0,23.3,0.0,0.0,0.0,40.0,0.0,20.0,20.0,0.0,80.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,Apodemus alpicola,RODENTIA,MURIDAE,Apodemus,,G,Palearctic,alpicola,29.375,20.0,0.0,80.0,29.375,0.0,0.0,20.0,20.0,60.0,0.0,20.0,28.06,0.0,0.0,0.0,40.0,0.0,20.0,20.0,0.0,80.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,Apodemus argenteus,RODENTIA,MURIDAE,Apodemus,,G,Palearctic,argenteus,23.4,20.0,0.0,80.0,23.4,0.0,0.0,20.0,20.0,60.0,0.0,20.0,21.0,0.0,0.0,0.0,40.0,0.0,20.0,20.0,0.0,80.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,Apodemus chevrieri,RODENTIA,MURIDAE,Apodemus,,G,"Indomalayan, Palearctic",chevrieri,21.2,20.0,0.0,80.0,21.2,0.0,0.0,20.0,20.0,60.0,0.0,20.0,32.9,0.0,0.0,0.0,40.0,0.0,20.0,20.0,0.0,80.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,Apodemus draco,RODENTIA,MURIDAE,Apodemus,,G,"Indomalayan, Palearctic",draco,23.4,20.0,0.0,80.0,23.4,0.0,0.0,20.0,20.0,60.0,0.0,20.0,22.25,0.0,0.0,0.0,40.0,0.0,20.0,20.0,0.0,80.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,Apodemus flavicollis,RODENTIA,MURIDAE,Apodemus,,G,Palearctic,flavicollis,29.375,20.0,0.0,80.0,29.375,0.0,0.0,20.0,20.0,60.0,0.0,20.0,26.7,0.0,0.0,0.0,40.0,0.0,20.0,20.0,0.0,80.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,Apodemus gurkha,RODENTIA,MURIDAE,Apodemus,,G,"Indomalayan, Palearctic",gurkha,29.375,20.0,0.0,80.0,29.375,0.0,0.0,20.0,20.0,60.0,0.0,20.0,39.9,0.0,0.0,0.0,40.0,0.0,20.0,20.0,0.0,80.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,Apodemus latronum,RODENTIA,MURIDAE,Apodemus,,G,"Indomalayan, Palearctic",latronum,29.4,20.0,0.0,80.0,29.4,0.0,0.0,20.0,20.0,60.0,0.0,20.0,35.2,0.0,0.0,0.0,40.0,0.0,20.0,20.0,0.0,80.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,Apodemus witherbyi,RODENTIA,MURIDAE,Apodemus,,G,Palearctic,witherbyi,20.63,20.0,0.0,80.0,20.63,0.0,0.0,20.0,20.0,60.0,0.0,20.0,20.66,0.0,0.0,0.0,40.0,0.0,20.0,20.0,0.0,80.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,Apodemus pallipes,RODENTIA,MURIDAE,Apodemus,,G,"Indomalayan, Palearctic",pallipes,23.39,20.0,0.0,80.0,23.39,0.0,0.0,20.0,20.0,60.0,0.0,20.0,25.68,0.0,0.0,0.0,40.0,0.0,20.0,20.0,0.0,80.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,Apodemus peninsulae,RODENTIA,MURIDAE,Apodemus,,G,Palearctic,peninsulae,29.4,20.0,0.0,80.0,29.4,0.0,0.0,20.0,20.0,60.0,0.0,20.0,32.9,0.0,0.0,0.0,40.0,0.0,20.0,20.0,0.0,80.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0,0.0,Apodemus ponticus,RODENTIA,MURIDAE,Apodemus,,G,Palearctic,ponticus,29.375,20.0,0.0,80.0,29.375,0.0,0.0,20.0,20.0,60.0,0.0,20.0,25.76,0.0,0.0,0.0,40.0,0.0,20.0,20.0,0.0,80.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,Apodemus rusiges,RODENTIA,MURIDAE,Apodemus,,G,Palearctic,rusiges,24.8,20.0,0.0,80.0,24.8,0.0,0.0,20.0,20.0,60.0,0.0,20.0,25.67,0.0,0.0,0.0,40.0,0.0,20.0,20.0,0.0,80.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,Apodemus semotus,RODENTIA,MURIDAE,Apodemus,,G,Indomalayan,semotus,23.6,20.0,0.0,80.0,23.6,0.0,0.0,20.0,20.0,60.0,0.0,20.0,25.77,0.0,0.0,0.0,40.0,0.0,20.0,20.0,0.0,80.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,Apodemus speciosus,RODENTIA,MURIDAE,Apodemus,,G,Palearctic,speciosus,43.75,20.0,0.0,80.0,43.75,0.0,0.0,20.0,20.0,60.0,0.0,20.0,33.8,0.0,0.0,0.0,40.0,0.0,20.0,20.0,0.0,80.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,Apodemus sylvaticus,RODENTIA,MURIDAE,Apodemus,O-Generalist,G,Palearctic,sylvaticus,23.4,20.0,0.0,80.0,23.4,0.0,0.0,20.0,20.0,60.0,0.0,20.0,30.45,0.0,0.0,0.0,40.0,0.0,20.0,20.0,0.0,80.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,Apodemus uralensis,RODENTIA,MURIDAE,Apodemus,,G,Palearctic,uralensis,23.39,20.0,0.0,80.0,23.39,0.0,0.0,20.0,20.0,60.0,0.0,20.0,17.1,0.0,0.0,0.0,40.0,0.0,20.0,20.0,0.0,80.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,Apodemus hyrcanicus,RODENTIA,MURIDAE,Apodemus,,G,Palearctic,hyrcanicus,63.854,20.0,0.0,80.0,24.8,0.0,0.0,20.0,20.0,60.0,0.0,20.0,25.76,0.0,0.0,0.0,40.0,0.0,20.0,20.0,0.0,80.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,Apomys datae,RODENTIA,MURIDAE,Apomys,,G,Indomalayan,datae,34.88,40.0,0.0,60.0,34.88,0.0,0.0,40.0,0.0,60.0,0.0,0.0,106.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,60.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,Apomys abrae,RODENTIA,MURIDAE,Apomys,,G,Indomalayan,abrae,34.88,40.0,0.0,60.0,34.88,0.0,0.0,40.0,0.0,60.0,0.0,0.0,56.6,0.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,60.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Apomys gracilirostris,RODENTIA,MURIDAE,Apomys,,G,Indomalayan,gracilirostris,88.1,0.0,0.0,100.0,34.88,0.0,0.0,40.0,0.0,60.0,0.0,0.0,43.08,0.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,60.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Apomys insignis,RODENTIA,MURIDAE,Apomys,,G,Indomalayan,insignis,34.88,40.0,0.0,60.0,34.88,0.0,0.0,40.0,0.0,60.0,0.0,0.0,29.9,0.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,60.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Apomys littoralis,RODENTIA,MURIDAE,Apomys,,G,Indomalayan,littoralis,30.95,40.0,0.0,60.0,30.95,0.0,0.0,40.0,0.0,60.0,0.0,0.0,30.95,0.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,60.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Apomys microdon,RODENTIA,MURIDAE,Apomys,,G,Indomalayan,microdon,34.98,40.0,0.0,60.0,34.98,0.0,0.0,40.0,0.0,60.0,0.0,0.0,35.1,0.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,60.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Apomys musculus,RODENTIA,MURIDAE,Apomys,,G,Indomalayan,musculus,21.2,40.0,0.0,60.0,21.2,0.0,0.0,40.0,0.0,60.0,0.0,0.0,21.2,0.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,60.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,Apomys sacobianus,RODENTIA,MURIDAE,Apomys,,G,Indomalayan,sacobianus,34.88,40.0,0.0,60.0,34.88,0.0,0.0,40.0,0.0,60.0,0.0,0.0,82.4,0.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,60.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Apomys hylocetes,RODENTIA,MURIDAE,Apomys,,G,Indomalayan,hylocetes,34.88,40.0,0.0,60.0,34.88,0.0,0.0,40.0,0.0,60.0,0.0,0.0,34.88,0.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,60.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,Archboldomys luzonensis,RODENTIA,MURIDAE,Archboldomys,,G,Indomalayan,luzonensis,35.34,100.0,0.0,0.0,35.34,0.0,0.0,100.0,0.0,0.0,0.0,0.0,35.4,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,Archboldomys musseri,RODENTIA,MURIDAE,Archboldomys,,,,musseri,35.34,100.0,0.0,0.0,35.34,0.0,0.0,100.0,0.0,0.0,0.0,0.0,35.4,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,Arvicanthis niloticus,RODENTIA,MURIDAE,Arvicanthis,H-Low-sugar-plants-Eater,G,"Afrotropical, Palearctic",niloticus,95.8,0.0,0.0,100.0,95.8,0.0,0.0,0.0,0.0,100.0,0.0,30.0,106.9,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,Arvicanthis abyssinicus,RODENTIA,MURIDAE,Arvicanthis,,G,Afrotropical,abyssinicus,73.34,0.0,0.0,100.0,73.34,0.0,0.0,0.0,0.0,100.0,0.0,30.0,77.1,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,Arvicanthis ansorgei,RODENTIA,MURIDAE,Arvicanthis,,G,Afrotropical,ansorgei,95.8,0.0,0.0,100.0,95.8,0.0,0.0,0.0,0.0,100.0,0.0,30.0,102.35,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Arvicanthis blicki,RODENTIA,MURIDAE,Arvicanthis,,G,Afrotropical,blicki,100.67,0.0,0.0,100.0,100.67,0.0,0.0,0.0,0.0,100.0,0.0,30.0,128.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,Arvicanthis neumanni,RODENTIA,MURIDAE,Arvicanthis,,G,Afrotropical,neumanni,73.34,0.0,0.0,100.0,73.34,0.0,0.0,0.0,0.0,100.0,0.0,30.0,98.36,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,Arvicanthis rufinus,RODENTIA,MURIDAE,Arvicanthis,,G,Afrotropical,rufinus,89.84,0.0,0.0,100.0,89.84,0.0,0.0,0.0,0.0,100.0,0.0,30.0,102.35,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Arvicanthis nairobae,RODENTIA,MURIDAE,Arvicanthis,,G,Afrotropical,nairobae,73.34,0.0,0.0,100.0,73.34,0.0,0.0,0.0,0.0,100.0,0.0,30.0,104.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,Bandicota bengalensis,RODENTIA,MURIDAE,Bandicota,,G,Indomalayan,bengalensis,196.83,20.0,0.0,80.0,196.83,0.0,0.0,20.0,0.0,80.0,0.0,0.0,188.5,0.0,0.0,0.0,80.0,0.0,20.0,0.0,0.0,80.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,Bandicota indica,RODENTIA,MURIDAE,Bandicota,,G,"Indomalayan, Palearctic",indica,200.0,20.0,0.0,80.0,200.0,0.0,0.0,20.0,0.0,80.0,0.0,0.0,719.96,0.0,0.0,0.0,80.0,0.0,20.0,0.0,0.0,80.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Bandicota savilei,RODENTIA,MURIDAE,Bandicota,,G,Indomalayan,savilei,260.63,20.0,0.0,80.0,260.63,0.0,0.0,20.0,0.0,80.0,0.0,0.0,199.0,0.0,0.0,0.0,80.0,0.0,20.0,0.0,0.0,80.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Batomys russatus,RODENTIA,MURIDAE,Batomys,,G,Indomalayan,russatus,115.0,0.0,0.0,100.0,185.76,0.0,0.0,0.0,30.0,70.0,0.0,30.0,186.79,0.0,0.0,0.0,40.0,0.0,0.0,30.0,0.0,100.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Batomys salomonseni,RODENTIA,MURIDAE,Batomys,,G,Indomalayan,salomonseni,185.76,0.0,0.0,100.0,185.76,0.0,0.0,0.0,30.0,70.0,0.0,30.0,187.0,0.0,0.0,0.0,40.0,0.0,0.0,30.0,0.0,100.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Batomys granti,RODENTIA,MURIDAE,Batomys,,G,Indomalayan,granti,169.53,0.0,0.0,100.0,169.53,0.0,0.0,0.0,30.0,70.0,0.0,30.0,177.8,0.0,0.0,0.0,40.0,0.0,0.0,30.0,0.0,100.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Batomys dentatus,RODENTIA,MURIDAE,Batomys,,G,Indomalayan,dentatus,213.39,0.0,0.0,100.0,213.39,0.0,0.0,0.0,30.0,70.0,0.0,30.0,196.0,0.0,0.0,0.0,40.0,0.0,0.0,30.0,0.0,100.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,Berylmys bowersi,RODENTIA,MURIDAE,Berylmys,,G,"Indomalayan, Palearctic",bowersi,358.68,30.0,0.0,70.0,358.68,0.0,0.0,30.0,20.0,50.0,0.0,10.0,300.0,0.0,0.0,0.0,40.0,0.0,30.0,20.0,0.0,70.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Berylmys mackenziei,RODENTIA,MURIDAE,Berylmys,,G,"Indomalayan, Palearctic",mackenziei,256.0,30.0,0.0,70.0,358.68,0.0,0.0,30.0,20.0,50.0,0.0,10.0,256.0,0.0,0.0,0.0,40.0,0.0,30.0,20.0,0.0,70.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,Berylmys manipulus,RODENTIA,MURIDAE,Berylmys,,G,"Indomalayan, Palearctic",manipulus,116.0,30.0,0.0,70.0,358.68,0.0,0.0,30.0,20.0,50.0,0.0,10.0,116.0,0.0,0.0,0.0,40.0,0.0,30.0,20.0,0.0,70.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Berylmys berdmorei,RODENTIA,MURIDAE,Berylmys,,G,Indomalayan,berdmorei,235.0,30.0,0.0,70.0,358.68,0.0,0.0,30.0,20.0,50.0,0.0,10.0,235.0,0.0,0.0,0.0,40.0,0.0,30.0,20.0,0.0,70.0
0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,Bullimus luzonicus,RODENTIA,MURIDAE,Bullimus,,G,Indomalayan,luzonicus,388.57,28.0,3.0,69.0,388.57,0.0,0.0,10.0,10.0,80.0,0.0,20.0,445.0,0.0,0.0,0.0,60.0,0.0,10.0,10.0,0.0,90.0
0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Bullimus bagobus,RODENTIA,MURIDAE,Bullimus,,G,Indomalayan,bagobus,324.455,28.0,3.0,69.0,324.455,0.0,0.0,10.0,10.0,80.0,0.0,20.0,432.5,0.0,0.0,0.0,60.0,0.0,10.0,10.0,0.0,90.0
0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Bullimus gamay,RODENTIA,MURIDAE,Bullimus,,G,Indomalayan,gamay,367.8,28.0,3.0,69.0,356.5125,0.0,0.0,10.0,10.0,80.0,0.0,20.0,367.8,0.0,0.0,0.0,60.0,0.0,10.0,10.0,0.0,90.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Bunomys penitus,RODENTIA,MURIDAE,Bunomys,,G,Australasian,penitus,170.0,60.0,0.0,40.0,111.29,0.0,0.0,60.0,40.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,40.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,Bunomys andrewsi,RODENTIA,MURIDAE,Bunomys,,G,Australasian,andrewsi,125.0,60.0,0.0,40.0,111.29,0.0,0.0,60.0,40.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,40.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Bunomys chrysocomus,RODENTIA,MURIDAE,Bunomys,,G,Australasian,chrysocomus,111.29,60.0,0.0,40.0,111.29,0.0,0.0,60.0,40.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,40.0
