Order,Family,Genus,Species,Binomial,Species.Name,vertebrate,invertebrate,fibrousplant,nonfibrousplant,Adult_bodymass_g,Diet_category,Adult_bodymass_kg,Diet category based on prey type
Chiroptera,Vespertilionidae,Chalinolobus,nigrogriseus,Chalinolobus nigrogriseus,Chalinolobus_nigrogriseus,0,1,0,0,8.8,Invert,0.0088,Invert
Chiroptera,Vespertilionidae,Corynorhinus,rafinesquii,Corynorhinus rafinesquii,Corynorhinus_rafinesquii,0,1,0,0,9.1,Invert,0.0091,Invert
Chiroptera,Vespertilionidae,Corynorhinus,townsendii,Corynorhinus townsendii,Corynorhinus_townsendii,0,1,0,0,9.9,Invert,0.0099,Invert
Chiroptera,Vespertilionidae,Eptesicus,brasiliensis,Eptesicus brasiliensis,Eptesicus_brasiliensis,0,1,0,0,9.5,Invert,0.0095,Invert
Chiroptera,Vespertilionidae,Eptesicus,diminutus,Eptesicus diminutus,Eptesicus_diminutus,0,1,0,0,6,Invert,0.006,Invert
Chiroptera,Vespertilionidae,Eptesicus,furinalis,Eptesicus furinalis,Eptesicus_furinalis,0,1,0,0,7.7,Invert,0.0077,Invert
Chiroptera,Vespertilionidae,Eptesicus,fuscus,Eptesicus fuscus,Eptesicus_fuscus,0,1,0,0,16.5,Invert,0.0165,Invert
Chiroptera,Vespertilionidae,Eptesicus,nilssonii,Eptesicus nilssonii,Eptesicus_nilssonii,0,1,0,0,10.4,Invert,0.0104,Invert
Chiroptera,Vespertilionidae,Eptesicus,serotinus,Eptesicus serotinus,Eptesicus_serotinus,0,1,0,0,22.9,Invert,0.0229,Invert
Chiroptera,Vespertilionidae,Euderma,maculatum,Euderma maculatum,Euderma_maculatum,0,1,0,0,15.7,Invert,0.0157,Invert
Chiroptera,Vespertilionidae,Histiotus,macrotus,Histiotus macrotus,Histiotus_macrotus,0,1,0,0,11,Invert,0.011,Invert
Chiroptera,Vespertilionidae,Idionycteris,phyllotis,Idionycteris phyllotis,Idionycteris_phyllotis,0,1,0,0,12,Invert,0.012,Invert
Chiroptera,Vespertilionidae,Laephotis,wintoni,Laephotis wintoni,Laephotis_wintoni,0,1,0,0,6,Invert,0.006,Invert
Chiroptera,Vespertilionidae,Lasionycteris,noctivagans,Lasionycteris noctivagans,Lasionycteris_noctivagans,0,1,0,0,10.5,Invert,0.0105,Invert
Chiroptera,Vespertilionidae,Lasiurus,borealis,Lasiurus borealis,Lasiurus_borealis,0,1,0,0,10.7,Invert,0.0107,Invert
Chiroptera,Vespertilionidae,Lasiurus,cinereus,Lasiurus cinereus,Lasiurus_cinereus,0,1,0,0,25.3,Invert,0.0253,Invert
Chiroptera,Vespertilionidae,Lasiurus,ega,Lasiurus ega,Lasiurus_ega,0,1,0,0,13.2,Invert,0.0132,Invert
Chiroptera,Vespertilionidae,Lasiurus,intermedius,Lasiurus intermedius,Lasiurus_intermedius,0,1,0,0,23,Invert,0.023,Invert
Chiroptera,Vespertilionidae,Lasiurus,seminolus,Lasiurus seminolus,Lasiurus_seminolus,0,1,0,0,9.9,Invert,0.0099,Invert
Chiroptera,Vespertilionidae,Mimetillus,moloneyi,Mimetillus moloneyi,Mimetillus_moloneyi,0,1,0,0,8.8,Invert,0.0088,Invert
Chiroptera,Vespertilionidae,Miniopterus,australis,Miniopterus australis,Miniopterus_australis,0,1,0,0,7.3,Invert,0.0073,Invert
Chiroptera,Vespertilionidae,Miniopterus,fuscus,Miniopterus fuscus,Miniopterus_fuscus,0,1,0,0,10.7,Invert,0.0107,Invert
Chiroptera,Vespertilionidae,Miniopterus,magnater,Miniopterus magnater,Miniopterus_magnater,0,1,0,0,14.1,Invert,0.0141,Invert
Chiroptera,Vespertilionidae,Miniopterus,pusillus,Miniopterus pusillus,Miniopterus_pusillus,0,1,0,0,8.6,Invert,0.0086,Invert
Chiroptera,Vespertilionidae,Miniopterus,schreibersii,Miniopterus schreibersii,Miniopterus_schreibersii,0,1,0,0,11.5,Invert,0.0115,Invert
Chiroptera,Vespertilionidae,Miniopterus,tristis,Miniopterus tristis,Miniopterus_tristis,0,1,0,0,15.8,Invert,0.0158,Invert
Chiroptera,Vespertilionidae,Murina,florium,Murina florium,Murina_florium,0,1,0,0,4.3,Invert,0.0043,Invert
Chiroptera,Vespertilionidae,Myotis,albescens,Myotis albescens,Myotis_albescens,0,1,0,0,5.3,Invert,0.0053,Invert
Chiroptera,Vespertilionidae,Myotis,auriculus,Myotis auriculus,Myotis_auriculus,0,1,0,0,37,Invert,0.037,Invert
Chiroptera,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,Myotis_bechsteinii,0,1,0,0,8.5,Invert,0.0085,Invert
Chiroptera,Vespertilionidae,Myotis,blythii,Myotis blythii,Myotis_blythii,0,1,0,0,22.5,Invert,0.0225,Invert
Chiroptera,Vespertilionidae,Myotis,californicus,Myotis californicus,Myotis_californicus,0,1,0,0,4.6,Invert,0.0046,Invert
Chiroptera,Vespertilionidae,Myotis,capaccinii,Myotis capaccinii,Myotis_capaccinii,0,1,0,0,7.4,Invert,0.0074,Invert
Chiroptera,Vespertilionidae,Myotis,daubentonii,Myotis daubentonii,Myotis_daubentonii,0,1,0,0,7.4,Invert,0.0074,Invert
Chiroptera,Vespertilionidae,Myotis,emarginatus,Myotis emarginatus,Myotis_emarginatus,0,1,0,0,7.7,Invert,0.0077,Invert
Chiroptera,Vespertilionidae,Myotis,evotis,Myotis evotis,Myotis_evotis,0,1,0,0,6.7,Invert,0.0067,Invert
Chiroptera,Vespertilionidae,Myotis,grisescens,Myotis grisescens,Myotis_grisescens,0,1,0,0,10.5,Invert,0.0105,Invert
Chiroptera,Vespertilionidae,Myotis,keenii,Myotis keenii,Myotis_keenii,0,1,0,0,6.3,Invert,0.0063,Invert
Chiroptera,Vespertilionidae,Myotis,leibii,Myotis leibii,Myotis_leibii,0,1,0,0,5.1,Invert,0.0051,Invert
Chiroptera,Vespertilionidae,Myotis,lucifugus,Myotis lucifugus,Myotis_lucifugus,0,1,0,0,7.6,Invert,0.0076,Invert
Chiroptera,Vespertilionidae,Myotis,myotis,Myotis myotis,Myotis_myotis,0,1,0,0,24.8,Invert,0.0248,Invert
Chiroptera,Vespertilionidae,Myotis,mystacinus,Myotis mystacinus,Myotis_mystacinus,0,1,0,0,5,Invert,0.005,Invert
Chiroptera,Vespertilionidae,Myotis,nattereri,Myotis nattereri,Myotis_nattereri,0,1,0,0,7.1,Invert,0.0071,Invert
Chiroptera,Vespertilionidae,Myotis,nigricans,Myotis nigricans,Myotis_nigricans,0,1,0,0,4.2,Invert,0.0042,Invert
Chiroptera,Vespertilionidae,Myotis,ruber,Myotis ruber,Myotis_ruber,0,1,0,0,5,Invert,0.005,Invert
Chiroptera,Vespertilionidae,Myotis,simus,Myotis simus,Myotis_simus,0,1,0,0,10,Invert,0.01,Invert
Chiroptera,Vespertilionidae,Myotis,sodalis,Myotis sodalis,Myotis_sodalis,0,1,0,0,6.9,Invert,0.0069,Invert
Chiroptera,Vespertilionidae,Myotis,thysanodes,Myotis thysanodes,Myotis_thysanodes,0,1,0,0,8.1,Invert,0.0081,Invert
Chiroptera,Vespertilionidae,Myotis,velifer,Myotis velifer,Myotis_velifer,0,1,0,0,10.1,Invert,0.0101,Invert
Chiroptera,Vespertilionidae,Myotis,volans,Myotis volans,Myotis_volans,0,1,0,0,8.5,Invert,0.0085,Invert
Chiroptera,Vespertilionidae,Nyctalus,leisleri,Nyctalus leisleri,Nyctalus_leisleri,0,1,0,0,13.3,Invert,0.0133,Invert
Chiroptera,Vespertilionidae,Nyctalus,noctula,Nyctalus noctula,Nyctalus_noctula,0,1,0,0,28,Invert,0.028,Invert
Chiroptera,Vespertilionidae,Nyctophilus,gouldi,Nyctophilus gouldi,Nyctophilus_gouldi,0,1,0,0,10,Invert,0.01,Invert
Chiroptera,Vespertilionidae,Nyctophilus,timoriensis,Nyctophilus timoriensis,Nyctophilus_timoriensis,0,1,0,0,11.7,Invert,0.0117,Invert
Chiroptera,Vespertilionidae,Otonycteris,hemprichii,Otonycteris hemprichii,Otonycteris_hemprichii,0,1,0,0,23.8,Invert,0.0238,Invert
Chiroptera,Vespertilionidae,Philetor,brachypterus,Philetor brachypterus,Philetor_brachypterus,0,1,0,0,11.6,Invert,0.0116,Invert
Chiroptera,Vespertilionidae,Phoniscus,papuensis,Phoniscus papuensis,Phoniscus_papuensis,0,1,0,0,6.2,Invert,0.0062,Invert
Chiroptera,Vespertilionidae,Pipistrellus,coromandra,Pipistrellus coromandra,Pipistrellus_coromandra,0,1,0,0,4.6,Invert,0.0046,Invert
Chiroptera,Vespertilionidae,Pipistrellus,kuhlii,Pipistrellus kuhlii,Pipistrellus_kuhlii,0,1,0,0,5.9,Invert,0.0059,Invert
Chiroptera,Vespertilionidae,Pipistrellus,nathusii,Pipistrellus nathusii,Pipistrellus_nathusii,0,1,0,0,7.3,Invert,0.0073,Invert
Chiroptera,Vespertilionidae,Pipistrellus,subflavus,Pipistrellus subflavus,Pipistrellus_subflavus,0,1,0,0,5.8,Invert,0.0058,Invert
Chiroptera,Vespertilionidae,Plecotus,auritus,Plecotus auritus,Plecotus_auritus,0,1,0,0,7.8,Invert,0.0078,Invert
Chiroptera,Vespertilionidae,Plecotus,austriacus,Plecotus austriacus,Plecotus_austriacus,0,1,0,0,7.3,Invert,0.0073,Invert
Chiroptera,Vespertilionidae,Rhogeessa,genowaysi,Rhogeessa genowaysi,Rhogeessa_genowaysi,0,1,0,0,5,Invert,0.005,Invert
Chiroptera,Vespertilionidae,Scoteanax,rueppellii,Scoteanax rueppellii,Scoteanax_rueppellii,0,1,0,0,26.5,Invert,0.0265,Invert
Chiroptera,Vespertilionidae,Scotophilus,leucogaster,Scotophilus leucogaster,Scotophilus_leucogaster,0,1,0,0,20.2,Invert,0.0202,Invert
Chiroptera,Vespertilionidae,Scotorepens,sanborni,Scotorepens sanborni,Scotorepens_sanborni,0,1,0,0,8,Invert,0.008,Invert
Chiroptera,Vespertilionidae,Vespertilio,murinus,Vespertilio murinus,Vespertilio_murinus,0,1,0,0,18.7,Invert,0.0187,Invert
Cingulata,Dasypodidae,Dasypus,sabanicola,Dasypus sabanicola,Dasypus_sabanicola,0,1,0,0,1150,Invert,1.15,Invert
Cingulata,Dasypodidae,Tolypeutes,matacus,Tolypeutes matacus,Tolypeutes_matacus,0,1,0,0,1200,Invert,1.2,Invert
Dasyuromorphia,Dasyuridae,Antechinomys,laniger,Antechinomys laniger,Antechinomys_laniger,0,1,0,0,25,Invert,0.025,Invert
Dasyuromorphia,Dasyuridae,Antechinus,bellus,Antechinus bellus,Antechinus_bellus,0,1,0,0,44.5,Invert,0.0445,Invert
Dasyuromorphia,Dasyuridae,Antechinus,leo,Antechinus leo,Antechinus_leo,0,1,0,0,74,Invert,0.074,Invert
Dasyuromorphia,Dasyuridae,Antechinus,minimus,Antechinus minimus,Antechinus_minimus,0,1,0,0,53.5,Invert,0.0535,Invert
Dasyuromorphia,Dasyuridae,Dasycercus,cristicauda,Dasycercus cristicauda,Dasycercus_cristicauda,0,1,0,0,100,Invert,0.1,Invert
Dasyuromorphia,Dasyuridae,Ningaui,ridei,Ningaui ridei,Ningaui_ridei,0,1,0,0,8.5,Invert,0.0085,Invert
Dasyuromorphia,Dasyuridae,Ningaui,timealeyi,Ningaui timealeyi,Ningaui_timealeyi,0,1,0,0,5.7,Invert,0.0057,Invert
Dasyuromorphia,Dasyuridae,Planigale,tenuirostris,Planigale tenuirostris,Planigale_tenuirostris,0,1,0,0,6.1,Invert,0.0061,Invert
Dasyuromorphia,Dasyuridae,Pseudantechinus,macdonnellensis,Pseudantechinus macdonnellensis,Pseudantechinus_macdonnellensis,0,1,0,0,32.5,Invert,0.0325,Invert
Dasyuromorphia,Dasyuridae,Sminthopsis,crassicaudata,Sminthopsis crassicaudata,Sminthopsis_crassicaudata,0,1,0,0,15,Invert,0.015,Invert
Dasyuromorphia,Dasyuridae,Sminthopsis,gilberti,Sminthopsis gilberti,Sminthopsis_gilberti,0,1,0,0,19.5,Invert,0.0195,Invert
Dasyuromorphia,Dasyuridae,Sminthopsis,granulipes,Sminthopsis granulipes,Sminthopsis_granulipes,0,1,0,0,25,Invert,0.025,Invert
Dasyuromorphia,Dasyuridae,Sminthopsis,griseoventer,Sminthopsis griseoventer,Sminthopsis_griseoventer,0,1,0,0,17.5,Invert,0.0175,Invert
Dasyuromorphia,Dasyuridae,Sminthopsis,leucopus,Sminthopsis leucopus,Sminthopsis_leucopus,0,1,0,0,26,Invert,0.026,Invert
Dasyuromorphia,Dasyuridae,Sminthopsis,longicaudata,Sminthopsis longicaudata,Sminthopsis_longicaudata,0,1,0,0,18,Invert,0.018,Invert
Dasyuromorphia,Dasyuridae,Sminthopsis,macroura,Sminthopsis macroura,Sminthopsis_macroura,0,1,0,0,20,Invert,0.02,Invert
Dasyuromorphia,Dasyuridae,Sminthopsis,murina,Sminthopsis murina,Sminthopsis_murina,0,1,0,0,17,Invert,0.017,Invert
Dasyuromorphia,Dasyuridae,Sminthopsis,ooldea,Sminthopsis ooldea,Sminthopsis_ooldea,0,1,0,0,11,Invert,0.011,Invert
Dasyuromorphia,Dasyuridae,Sminthopsis,psammophila,Sminthopsis psammophila,Sminthopsis_psammophila,0,1,0,0,33.5,Invert,0.0335,Invert
Dasyuromorphia,Myrmecobiidae,Myrmecobius,fasciatus,Myrmecobius fasciatus,Myrmecobius_fasciatus,0,1,0,0,471.5,Invert,0.4715,Invert
Erinaceomorpha,Erinaceidae,Erinaceus,concolor,Erinaceus concolor,Erinaceus_concolor,0,1,0,0,719,Invert,0.719,Invert
Erinaceomorpha,Erinaceidae,Paraechinus,hypomelas,Paraechinus hypomelas,Paraechinus_hypomelas,0,1,0,0,213,Invert,0.213,Invert
Erinaceomorpha,Erinaceidae,Podogymnura,truei,Podogymnura truei,Podogymnura_truei,0,1,0,0,114,Invert,0.114,Invert
Macroscelidea,Macroscelididae,Elephantulus,rufescens,Elephantulus rufescens,Elephantulus_rufescens,0,1,0,0,37.5,Invert,0.0375,Invert
Macroscelidea,Macroscelididae,Petrodromus,tetradactylus,Petrodromus tetradactylus,Petrodromus_tetradactylus,0,1,0,0,187.5,Invert,0.1875,Invert
Macroscelidea,Macroscelididae,Rhynchocyon,chrysopygus,Rhynchocyon chrysopygus,Rhynchocyon_chrysopygus,0,1,0,0,540,Invert,0.54,Invert
Macroscelidea,Macroscelididae,Rhynchocyon,cirnei,Rhynchocyon cirnei,Rhynchocyon_cirnei,0,1,0,0,490,Invert,0.49,Invert
Monotremata,Ornithorhynchidae,Ornithorhynchus,anatinus,Ornithorhynchus anatinus,Ornithorhynchus_anatinus,0,1,0,0,1484.3,Invert,1.4843,Invert
Monotremata,Tachyglossidae,Tachyglossus,aculeatus,Tachyglossus aculeatus,Tachyglossus_aculeatus,0,1,0,0,3025,Invert,3.025,Invert
Notoryctemorphia,Notoryctidae,Notoryctes,typhlops,Notoryctes typhlops,Notoryctes_typhlops,0,1,0,0,55,Invert,0.055,Invert
Pholidota,Manidae,Manis,crassicaudata,Manis crassicaudata,Manis_crassicaudata,0,1,0,0,13014.7,Invert,13.0147,Invert
Pholidota,Manidae,Manis,pentadactyla,Manis pentadactyla,Manis_pentadactyla,0,1,0,0,4675,Invert,4.675,Invert
Pilosa,Cyclopedidae,Cyclopes,didactylus,Cyclopes didactylus,Cyclopes_didactylus,0,1,0,0,329.5,Invert,0.3295,Invert
Pilosa,Myrmecophagidae,Myrmecophaga,tridactyla,Myrmecophaga tridactyla,Myrmecophaga_tridactyla,0,1,0,0,22333.2,Invert,22.3332,Invert
Pilosa,Myrmecophagidae,Tamandua,mexicana,Tamandua mexicana,Tamandua_mexicana,0,1,0,0,4210,Invert,4.21,Invert
Pilosa,Myrmecophagidae,Tamandua,tetradactyla,Tamandua tetradactyla,Tamandua_tetradactyla,0,1,0,0,5515.1,Invert,5.5151,Invert
Rodentia,Cricetidae,Anotomys,leander,Anotomys leander,Anotomys_leander,0,1,0,0,66.4,Invert,0.0664,Invert
Rodentia,Cricetidae,Chibchanomys,trichotis,Chibchanomys trichotis,Chibchanomys_trichotis,0,1,0,0,50,Invert,0.05,Invert
Rodentia,Cricetidae,Deltamys,kempi,Deltamys kempi,Deltamys_kempi,0,1,0,0,26.4,Invert,0.0264,Invert
Rodentia,Cricetidae,Ichthyomys,hydrobates,Ichthyomys hydrobates,Ichthyomys_hydrobates,0,1,0,0,66.4,Invert,0.0664,Invert
Rodentia,Cricetidae,Ichthyomys,pittieri,Ichthyomys pittieri,Ichthyomys_pittieri,0,1,0,0,69.1,Invert,0.0691,Invert
Rodentia,Cricetidae,Ichthyomys,tweedii,Ichthyomys tweedii,Ichthyomys_tweedii,0,1,0,0,118.5,Invert,0.1185,Invert
Rodentia,Cricetidae,Neusticomys,monticolus,Neusticomys monticolus,Neusticomys_monticolus,0,1,0,0,39.5,Invert,0.0395,Invert
Rodentia,Cricetidae,Neusticomys,venezuelae,Neusticomys venezuelae,Neusticomys_venezuelae,0,1,0,0,47.1,Invert,0.0471,Invert
Rodentia,Cricetidae,Rheomys,raptor,Rheomys raptor,Rheomys_raptor,0,1,0,0,38,Invert,0.038,Invert
Rodentia,Cricetidae,Scotinomys,xerampelinus,Scotinomys xerampelinus,Scotinomys_xerampelinus,0,1,0,0,15,Invert,0.015,Invert
Rodentia,Muridae,Archboldomys,luzonensis,Archboldomys luzonensis,Archboldomys_luzonensis,0,1,0,0,35.4,Invert,0.0354,Invert
Rodentia,Muridae,Chrotomys,gonzalesi,Chrotomys gonzalesi,Chrotomys_gonzalesi,0,1,0,0,140.2,Invert,0.1402,Invert
Rodentia,Muridae,Colomys,goslingi,Colomys goslingi,Colomys_goslingi,0,1,0,0,62.5,Invert,0.0625,Invert
Rodentia,Muridae,Lophuromys,sikapusi,Lophuromys sikapusi,Lophuromys_sikapusi,0,1,0,0,79.6,Invert,0.0796,Invert
Rodentia,Muridae,Maxomys,alticola,Maxomys alticola,Maxomys_alticola,0,1,0,0,111,Invert,0.111,Invert
Rodentia,Muridae,Maxomys,whiteheadi,Maxomys whiteheadi,Maxomys_whiteheadi,0,1,0,0,56,Invert,0.056,Invert
Rodentia,Muridae,Rhynchomys,isarogensis,Rhynchomys isarogensis,Rhynchomys_isarogensis,0,1,0,0,122.5,Invert,0.1225,Invert
Rodentia,Sciuridae,Rhinosciurus,laticaudatus,Rhinosciurus laticaudatus,Rhinosciurus_laticaudatus,0,1,0,0,221,Invert,0.221,Invert
Scandentia,Tupaiidae,Dendrogale,melanura,Dendrogale melanura,Dendrogale_melanura,0,1,0,0,60,Invert,0.06,Invert
Soricomorpha,Soricidae,Crocidura,cyanea,Crocidura cyanea,Crocidura_cyanea,0,1,0,0,9.1,Invert,0.0091,Invert
Soricomorpha,Soricidae,Crocidura,dsinezumi,Crocidura dsinezumi,Crocidura_dsinezumi,0,1,0,0,9.315,Invert,0.009315,Invert
Soricomorpha,Soricidae,Crocidura,flavescens,Crocidura flavescens,Crocidura_flavescens,0,1,0,0,28.5,Invert,0.0285,Invert
Soricomorpha,Soricidae,Crocidura,fumosa,Crocidura fumosa,Crocidura_fumosa,0,1,0,0,14.5,Invert,0.0145,Invert
Soricomorpha,Soricidae,Crocidura,grayi,Crocidura grayi,Crocidura_grayi,0,1,0,0,10.3,Invert,0.0103,Invert
Soricomorpha,Soricidae,Crocidura,mariquensis,Crocidura mariquensis,Crocidura_mariquensis,0,1,0,0,10.3,Invert,0.0103,Invert
Soricomorpha,Soricidae,Crocidura,suaveolens,Crocidura suaveolens,Crocidura_suaveolens,0,1,0,0,5,Invert,0.005,Invert
Soricomorpha,Soricidae,Myosorex,varius,Myosorex varius,Myosorex_varius,0,1,0,0,11.4,Invert,0.0114,Invert
Soricomorpha,Soricidae,Neomys,anomalus,Neomys anomalus,Neomys_anomalus,0,1,0,0,16,Invert,0.016,Invert
Soricomorpha,Soricidae,Sorex,alpinus,Sorex alpinus,Sorex_alpinus,0,1,0,0,7.8,Invert,0.0078,Invert
Soricomorpha,Soricidae,Sorex,araneus,Sorex araneus,Sorex_araneus,0,1,0,0,10,Invert,0.01,Invert
Soricomorpha,Soricidae,Sorex,arcticus,Sorex arcticus,Sorex_arcticus,0,1,0,0,8.2,Invert,0.0082,Invert
Soricomorpha,Soricidae,Sorex,bendirii,Sorex bendirii,Sorex_bendirii,0,1,0,0,16.1,Invert,0.0161,Invert
Soricomorpha,Soricidae,Sorex,caecutiens,Sorex caecutiens,Sorex_caecutiens,0,1,0,0,5.4,Invert,0.0054,Invert
Soricomorpha,Soricidae,Sorex,dispar,Sorex dispar,Sorex_dispar,0,1,0,0,5,Invert,0.005,Invert
Soricomorpha,Soricidae,Sorex,fumeus,Sorex fumeus,Sorex_fumeus,0,1,0,0,7.7,Invert,0.0077,Invert
Soricomorpha,Soricidae,Sorex,isodon,Sorex isodon,Sorex_isodon,0,1,0,0,10.5,Invert,0.0105,Invert
Soricomorpha,Soricidae,Sorex,merriami,Sorex merriami,Sorex_merriami,0,1,0,0,5.9,Invert,0.0059,Invert
Soricomorpha,Soricidae,Sorex,minutissimus,Sorex minutissimus,Sorex_minutissimus,0,1,0,0,2.55,Invert,0.00255,Invert
Soricomorpha,Soricidae,Sorex,minutus,Sorex minutus,Sorex_minutus,0,1,0,0,4.5,Invert,0.0045,Invert
Soricomorpha,Soricidae,Sorex,ornatus,Sorex ornatus,Sorex_ornatus,0,1,0,0,5,Invert,0.005,Invert
Soricomorpha,Soricidae,Surdisorex,norae,Surdisorex norae,Surdisorex_norae,0,1,0,0,9,Invert,0.009,Invert
Soricomorpha,Soricidae,Surdisorex,polulus,Surdisorex polulus,Surdisorex_polulus,0,1,0,0,9,Invert,0.009,Invert
Soricomorpha,Talpidae,Condylura,cristata,Condylura cristata,Condylura_cristata,0,1,0,0,84,Invert,0.084,Invert
Soricomorpha,Talpidae,Galemys,pyrenaicus,Galemys pyrenaicus,Galemys_pyrenaicus,0,1,0,0,60.2,Invert,0.0602,Invert
Soricomorpha,Talpidae,Parascalops,breweri,Parascalops breweri,Parascalops_breweri,0,1,0,0,51,Invert,0.051,Invert
Soricomorpha,Talpidae,Scalopus,aquaticus,Scalopus aquaticus,Scalopus_aquaticus,0,1,0,0,91.3,Invert,0.0913,Invert
Soricomorpha,Talpidae,Scapanus,latimanus,Scapanus latimanus,Scapanus_latimanus,0,1,0,0,55,Invert,0.055,Invert
Soricomorpha,Talpidae,Scapanus,orarius,Scapanus orarius,Scapanus_orarius,0,1,0,0,61.2,Invert,0.0612,Invert
Soricomorpha,Talpidae,Talpa,europaea,Talpa europaea,Talpa_europaea,0,1,0,0,77,Invert,0.077,Invert
Soricomorpha,Talpidae,Talpa,romana,Talpa romana,Talpa_romana,0,1,0,0,92.5,Invert,0.0925,Invert
Soricomorpha,Talpidae,Urotrichus,talpoides,Urotrichus talpoides,Urotrichus_talpoides,0,1,0,0,45,Invert,0.045,Invert
Carnivora,Canidae,Vulpes,cana,Vulpes cana,Vulpes_cana,0,1,0,1,1000,Invert/Nonfibrous,1,Invert Omnivore
Carnivora,Mustelidae,Martes,flavigula,Martes flavigula,Martes_flavigula,0,1,0,1,2504.64,Invert/Nonfibrous,2.50464,Invert Omnivore
Carnivora,Procyonidae,Procyon,pygmaeus,Procyon pygmaeus,Procyon_pygmaeus,0,1,1,1,2500,Invert/Nonfibrous/Fibrous,2.5,Invert Omnivore
Carnivora,Ursidae,Melursus,ursinus,Melursus ursinus,Melursus_ursinus,0,1,0,1,93130,Invert/Nonfibrous,93.13,Invert Omnivore
Chiroptera,Mystacinidae,Mystacina,tuberculata,Mystacina tuberculata,Mystacina_tuberculata,0,1,1,1,12.6,Invert/Nonfibrous/Fibrous,0.0126,Invert Omnivore
Chiroptera,Noctilionidae,Noctilio,albiventris,Noctilio albiventris,Noctilio_albiventris,0,1,0,1,30.8,Invert/Nonfibrous,0.0308,Invert Omnivore
Chiroptera,Phyllostomidae,Anoura,cultrata,Anoura cultrata,Anoura_cultrata,0,1,0,1,16.9,Invert/Nonfibrous,0.0169,Invert Omnivore
Chiroptera,Phyllostomidae,Brachyphylla,cavernarum,Brachyphylla cavernarum,Brachyphylla_cavernarum,0,1,0,1,46.2,Invert/Nonfibrous,0.0462,Invert Omnivore
Chiroptera,Phyllostomidae,Brachyphylla,nana,Brachyphylla nana,Brachyphylla_nana,0,1,0,1,35.8,Invert/Nonfibrous,0.0358,Invert Omnivore
Chiroptera,Phyllostomidae,Carollia,perspicillata,Carollia perspicillata,Carollia_perspicillata,0,1,0,1,18.9,Invert/Nonfibrous,0.0189,Invert Omnivore
Chiroptera,Phyllostomidae,Erophylla,sezekorni,Erophylla sezekorni,Erophylla_sezekorni,0,1,0,1,15.8,Invert/Nonfibrous,0.0158,Invert Omnivore
Chiroptera,Phyllostomidae,Glossophaga,commissarisi,Glossophaga commissarisi,Glossophaga_commissarisi,0,1,0,1,8.9,Invert/Nonfibrous,0.0089,Invert Omnivore
Chiroptera,Phyllostomidae,Glossophaga,soricina,Glossophaga soricina,Glossophaga_soricina,0,1,0,1,10,Invert/Nonfibrous,0.01,Invert Omnivore
Chiroptera,Phyllostomidae,Lampronycteris,brachyotis,Lampronycteris brachyotis,Lampronycteris_brachyotis,0,1,0,1,10.5,Invert/Nonfibrous,0.0105,Invert Omnivore
Chiroptera,Phyllostomidae,Leptonycteris,nivalis,Leptonycteris nivalis,Leptonycteris_nivalis,0,1,0,1,25.6,Invert/Nonfibrous,0.0256,Invert Omnivore
Chiroptera,Phyllostomidae,Lophostoma,silvicolum,Lophostoma silvicolum,Lophostoma_silvicolum,0,1,0,1,29.7,Invert/Nonfibrous,0.0297,Invert Omnivore
Chiroptera,Phyllostomidae,Micronycteris,megalotis,Micronycteris megalotis,Micronycteris_megalotis,0,1,0,1,6.3,Invert/Nonfibrous,0.0063,Invert Omnivore
Chiroptera,Phyllostomidae,Micronycteris,minuta,Micronycteris minuta,Micronycteris_minuta,0,1,0,1,6.5,Invert/Nonfibrous,0.0065,Invert Omnivore
Chiroptera,Phyllostomidae,Mimon,bennettii,Mimon bennettii,Mimon_bennettii,0,1,0,1,25,Invert/Nonfibrous,0.025,Invert Omnivore
Chiroptera,Phyllostomidae,Monophyllus,redmani,Monophyllus redmani,Monophyllus_redmani,0,1,0,1,8.7,Invert/Nonfibrous,0.0087,Invert Omnivore
Chiroptera,Phyllostomidae,Phylloderma,stenops,Phylloderma stenops,Phylloderma_stenops,0,1,0,1,53.7,Invert/Nonfibrous,0.0537,Invert Omnivore
Chiroptera,Phyllostomidae,Phyllostomus,discolor,Phyllostomus discolor,Phyllostomus_discolor,0,1,0,1,37.2,Invert/Nonfibrous,0.0372,Invert Omnivore
Chiroptera,Phyllostomidae,Phyllostomus,hastatus,Phyllostomus hastatus,Phyllostomus_hastatus,0,1,0,1,92.5,Invert/Nonfibrous,0.0925,Invert Omnivore
Chiroptera,Phyllostomidae,Platyrrhinus,helleri,Platyrrhinus helleri,Platyrrhinus_helleri,0,1,0,1,13.5,Invert/Nonfibrous,0.0135,Invert Omnivore
Chiroptera,Phyllostomidae,Sturnira,lilium,Sturnira lilium,Sturnira_lilium,0,1,0,1,19.1,Invert/Nonfibrous,0.0191,Invert Omnivore
Chiroptera,Phyllostomidae,Trinycteris,nicefori,Trinycteris nicefori,Trinycteris_nicefori,0,1,0,1,8.2,Invert/Nonfibrous,0.0082,Invert Omnivore
Chiroptera,Pteropodidae,Epomophorus,wahlbergi,Epomophorus wahlbergi,Epomophorus_wahlbergi,0,1,0,1,91.6,Invert/Nonfibrous,0.0916,Invert Omnivore
